postcode,suburb,state,abbrev_state,lat,lon,zone
3833,Tanjil Bren,Victoria,VIC,-37.9222,146.2121,4
3833,Baw Baw,Victoria,VIC,-37.7412,146.331,4
3835,Thorpdale,Victoria,VIC,-38.2833,146.1833,4
3840,Hazelwood,Victoria,VIC,-38.2833,146.35,4
3840,Driffield,Victoria,VIC,-38.3137,146.4182,3
3840,Hazelwood South,Victoria,VIC,-38.317,146.4626,4
3840,Morwell,Victoria,VIC,-38.2348,146.395,4
3840,Maryvale,Victoria,VIC,-38.3137,146.4182,3
3840,Mid Valley,Victoria,VIC,-38.2994,146.483,3
3840,Jeeralang,Victoria,VIC,-38.4038,146.4753,4
3840,Hazelwood North,Victoria,VIC,-38.3137,146.4182,3
3840,Jeeralang Junction,Victoria,VIC,-38.3333,146.4167,4
3841,Gippsland Mc,Victoria,VIC,-38.2458,146.6306,1
3842,Churchill,Victoria,VIC,-38.3078,146.4137,4
3844,Mount Tassie,Victoria,VIC,-38.3008,146.6242,3
3844,Callignee,Victoria,VIC,-38.3333,146.5833,4
3844,Tyers,Victoria,VIC,-38.1489,146.4804,4
3844,Flynn,Victoria,VIC,-38.1667,146.6833,4
3844,Carrajung Lower,Victoria,VIC,-38.4,146.7333,4
3844,Traralgon South,Victoria,VIC,-38.2667,146.55,4
3844,Blackwarry,Victoria,VIC,-38.4,146.65,4
3844,Carrajung South,Victoria,VIC,-38.3833,146.7333,4
3844,Koornalla,Victoria,VIC,-38.3167,146.5333,4
3844,Callignee South,Victoria,VIC,-38.3833,146.6167,4
3844,Flynns Creek,Victoria,VIC,-38.3008,146.6242,3
3844,Willung South,Victoria,VIC,-38.35,146.7333,4
3844,Traralgon East,Victoria,VIC,-38.3008,146.6242,3
3844,Carrajung,Victoria,VIC,-38.3667,146.6833,4
3844,Traralgon,Victoria,VIC,-38.1953,146.5415,4
3844,Callignee North,Victoria,VIC,-38.3167,146.6,4
3844,Loy Yang,Victoria,VIC,-38.1833,146.6167,4
3847,Rosedale,Victoria,VIC,-38.1545,146.7886,4
3847,Willung South,Victoria,VIC,-38.35,146.7333,4
3847,Willung,Victoria,VIC,-38.25,146.8167,4
3847,Hiamdale,Victoria,VIC,-38.2011,146.8055,3
3847,Nambrok,Victoria,VIC,-38.05,146.8833,4
3850,Wurruk,Victoria,VIC,-38.1167,147.0333,4
3850,Guthridge,Victoria,VIC,-38.106,147.0608,3
3850,Sale,Victoria,VIC,-38.111,147.068,4
3851,Fulham,Victoria,VIC,-38.1,146.9833,4
3851,Seaspray,Victoria,VIC,-38.3761,147.1906,4
3851,Seacombe,Victoria,VIC,-38.1167,147.4333,4
3851,Darriman,Victoria,VIC,-38.45,146.9333,4
3851,The Heart,Victoria,VIC,-38.1167,147.1667,4
3851,Kilmany,Victoria,VIC,-38.1,146.9,4
3851,Montgomery,Victoria,VIC,-38.0333,147.0667,4
3851,Golden Beach,Victoria,VIC,-38.2109,147.3987,4
3851,Giffard,Victoria,VIC,-38.4167,147.0833,4
3851,Airly,Victoria,VIC,-38.0333,147.1167,4
3851,The Honeysuckles,Victoria,VIC,-38.1661,147.1648,3
3851,Dutson,Victoria,VIC,-38.1833,147.1833,4
3851,Cobains,Victoria,VIC,-38.0833,147.15,4
3851,Paradise Beach,Victoria,VIC,-38.1962,147.4152,4
3851,Glomar Beach,Victoria,VIC,-38.1661,147.1648,3
3851,Loch Sport,Victoria,VIC,-38.0401,147.5918,4
3851,Bundalaguah,Victoria,VIC,-38.0333,147.0167,4
3851,Longford,Victoria,VIC,-38.1624,147.0859,4
3851,Clydebank,Victoria,VIC,-38.05,147.2,4
3851,Myrtlebank,Victoria,VIC,-38.1588,147.1833,3
3851,Stradbroke,Victoria,VIC,-38.3,147.0333,4
3851,Flamingo Beach,Victoria,VIC,-38.1661,147.1648,3
3851,Giffard West,Victoria,VIC,-38.1661,147.1648,3
3851,Dutson Downs,Victoria,VIC,-38.1661,147.1648,3
3851,Pearsondale,Victoria,VIC,-38.1661,147.1648,3
3851,Lake Wellington,Victoria,VIC,-38.1661,147.1648,3
3851,Somerton Park,Victoria,VIC,-38.1661,147.1648,3
3852,East Sale,Victoria,VIC,-38.1035,147.127,4
3852,East Sale Raaf,Victoria,VIC,-38.104,147.1424,3
3852,Sale East Raaf,Victoria,VIC,-38.1035,147.127,3
3853,Sale,Victoria,VIC,-38.111,147.068,4
3854,Glengarry,Victoria,VIC,-38.1167,146.5667,4
3854,Glengarry West,Victoria,VIC,-38.15,146.5167,4
3854,Glengarry North,Victoria,VIC,-38.1333,146.5417,3
3856,Toongabbie,Victoria,VIC,-38.05,146.6167,4
3857,Cowwarr,Victoria,VIC,-38.0167,146.6833,4
3858,Dawson,Victoria,VIC,-37.9833,146.7333,4
3858,Heyfield,Victoria,VIC,-37.9813,146.7856,4
3858,Licola,Victoria,VIC,-37.6333,146.6167,4
3858,Denison,Victoria,VIC,-38.0333,146.8833,4
3858,Arbuckle,Victoria,VIC,-37.9307,146.7432,3
3858,Gillum,Victoria,VIC,-37.9307,146.7432,3
3858,Yangoura,Victoria,VIC,-37.9307,146.7432,3
3858,Billabong,Victoria,VIC,-37.9307,146.7432,3
3858,Tamboritha,Victoria,VIC,-37.9307,146.7432,3
3858,Reynard,Victoria,VIC,-37.9307,146.7432,3
3858,Worrowing,Victoria,VIC,-37.9307,146.7432,3
3858,Seaton,Victoria,VIC,-37.9333,146.6667,4
3858,Crookayan,Victoria,VIC,-37.9307,146.7432,3
3858,Winnindoo,Victoria,VIC,-38.05,146.7667,4
3858,Glenmaggie,Victoria,VIC,-37.9,146.75,4
3858,Sargood,Victoria,VIC,-37.9307,146.7432,3
3858,Buragwonduc,Victoria,VIC,-37.9307,146.7432,3
3858,Glenfalloch,Victoria,VIC,-37.9307,146.7432,3
3858,Howitt Plains,Victoria,VIC,-37.9307,146.7432,3
3858,Licola North,Victoria,VIC,-37.9307,146.7432,3
3859,Newry,Victoria,VIC,-37.9167,146.8833,4
3859,Tinamba West,Victoria,VIC,-37.9264,146.8749,3
3859,Maffra West Upper,Victoria,VIC,-37.9,146.85,4
3859,Tinamba,Victoria,VIC,-37.9625,146.8914,4
3860,Riverslea,Victoria,VIC,-38,146.95,4
3860,Woolenook,Victoria,VIC,-37.8985,146.9703,3
3860,Coongulla,Victoria,VIC,-37.8913,146.786,4
3860,Nap Nap Marra,Victoria,VIC,-37.8985,146.9703,3
3860,Wrathung,Victoria,VIC,-37.8985,146.9703,3
3860,Bushy Park,Victoria,VIC,-37.8667,147.0333,4
3860,Wrixon,Victoria,VIC,-37.8985,146.9703,3
3860,Koorool,Victoria,VIC,-37.8985,146.9703,3
3860,Toolome,Victoria,VIC,-37.8985,146.9703,3
3860,Briagolong,Victoria,VIC,-37.8436,147.0727,4
3860,Maffra,Victoria,VIC,-37.9713,146.9837,4
3860,Boisdale,Victoria,VIC,-37.8833,146.9833,4
3860,Moroka,Victoria,VIC,-37.8985,146.9703,3
3860,Monomak,Victoria,VIC,-37.8985,146.9703,3
3860,Valencia Creek,Victoria,VIC,-37.8333,146.9833,4
3862,Llowalong,Victoria,VIC,-37.9333,147.0667,4
3862,Budgee Budgee,Victoria,VIC,-37.8052,147.2018,3
3862,Dargo,Victoria,VIC,-37.4833,147.2667,4
3862,Meerlieu,Victoria,VIC,-38,147.4,4
3862,Munro,Victoria,VIC,-37.9167,147.1833,4
3862,Hollands Landing,Victoria,VIC,-37.8052,147.2018,3
3862,Stockdale,Victoria,VIC,-37.8,147.1667,4
3862,Cobbannah,Victoria,VIC,-37.6333,147.1833,4
3862,Perry Bridge,Victoria,VIC,-38,147.2667,4
3862,Crooked River,Victoria,VIC,-37.8052,147.2018,3
3862,Stratford,Victoria,VIC,-37.9634,147.0826,4
3862,Hawkhurst,Victoria,VIC,-37.8052,147.2018,3
3862,Waterford,Victoria,VIC,-37.5167,147.2,4
3862,Miowera,Victoria,VIC,-37.8052,147.2018,3
3862,Wongungarra,Victoria,VIC,-37.8052,147.2018,3
3862,Cowa,Victoria,VIC,-37.8052,147.2018,3
3862,Moornapa,Victoria,VIC,-37.8052,147.2018,3
3864,Glenaladale,Victoria,VIC,-37.7833,147.35,4
3864,Fernbank,Victoria,VIC,-37.8667,147.3167,4
3865,Lindenow,Victoria,VIC,-37.8005,147.4598,4
3869,Yinnar,Victoria,VIC,-38.3225,146.3292,4
3869,Yinnar South,Victoria,VIC,-38.3833,146.3833,4
3869,Jumbuk,Victoria,VIC,-38.4,146.4278,4
3870,Budgeree,Victoria,VIC,-38.4167,146.3333,4
3870,Johnstones Hill,Victoria,VIC,-38.4153,146.2973,3
3870,Boolarra,Victoria,VIC,-38.3794,146.2753,4
3870,Grand Ridge,Victoria,VIC,-38.4153,146.2973,3
3870,Boolarra South,Victoria,VIC,-38.45,146.2833,4
3871,Mirboo North,Victoria,VIC,-38.401,146.1613,4
3871,Dollar,Victoria,VIC,-38.5667,146.1667,4
3871,Allambee Reserve,Victoria,VIC,-38.4141,146.1797,3
3871,Darlimurla,Victoria,VIC,-38.3667,146.2167,4
3871,Allambee South,Victoria,VIC,-38.35,146.1,4
3871,Baromi,Victoria,VIC,-38.4141,146.1797,3
3871,Mirboo,Victoria,VIC,-38.4667,146.2,4
3871,Delburn,Victoria,VIC,-38.3333,146.2333,4
3873,Gormandale,Victoria,VIC,-38.2833,146.7,4
3874,Woodside,Victoria,VIC,-38.5238,146.8751,4
3874,Mcloughlins Beach,Victoria,VIC,-38.4536,146.8042,3
3874,Woodside North,Victoria,VIC,-38.4536,146.8042,3
3874,Carrajung South,Victoria,VIC,-38.3833,146.7333,4
3874,Woodside Beach,Victoria,VIC,-38.4536,146.8042,3
3875,Bairnsdale,Victoria,VIC,-37.8229,147.6104,4
3875,Granite Rock,Victoria,VIC,-37.7569,147.672,4
3875,Lucknow,Victoria,VIC,-37.8167,147.65,4
3875,Merrijig,Victoria,VIC,-37.1,146.25,4
3875,Hillside,Victoria,VIC,-37.8333,147.5,4
3875,Goon Nure,Victoria,VIC,-37.95,147.65,4
3875,Walpa,Victoria,VIC,-37.8,147.45,4
3875,Deptford,Victoria,VIC,-37.5833,147.7,4
3875,Eastwood,Victoria,VIC,-37.7479,147.4935,3
3875,Lindenow South,Victoria,VIC,-37.8167,147.4333,4
3875,Woodglen,Victoria,VIC,-37.75,147.4833,4
3875,Wentworth,Victoria,VIC,-37.7479,147.4935,3
3875,Forge Creek,Victoria,VIC,-37.9,147.6333,4
3875,Tabberabbera,Victoria,VIC,-37.5833,147.3833,4
3875,Calulu,Victoria,VIC,-37.8,147.5167,4
3875,Waterholes,Victoria,VIC,-37.7479,147.4935,3
3875,Clifton Creek,Victoria,VIC,-37.7078,147.6658,4
3875,Marthavale,Victoria,VIC,-37.7479,147.4935,3
3875,Bullumwaal,Victoria,VIC,-37.6333,147.5333,4
3875,Broadlands,Victoria,VIC,-37.7479,147.4935,3
3875,Wy Yung,Victoria,VIC,-37.8,147.5833,4
3875,Banksia Peninsula,Victoria,VIC,-37.7479,147.4935,3
3875,Newlands Arm,Victoria,VIC,-37.9241,147.698,3
3875,Ellaswood,Victoria,VIC,-37.7479,147.4935,3
3875,East Bairnsdale,Victoria,VIC,-37.8229,147.6104,4
3875,Iguana Creek,Victoria,VIC,-37.7333,147.3167,4
3875,Wuk Wuk,Victoria,VIC,-37.7667,147.4333,4
3875,Mount Taylor,Victoria,VIC,-37.7437,147.5994,4
3875,Fairy Dell,Victoria,VIC,-36.3333,144.75,4
3875,Melwood,Victoria,VIC,-37.7479,147.4935,3
3875,Ryans,Victoria,VIC,-37.7479,147.4935,3
3875,Flaggy Creek,Victoria,VIC,-37.7479,147.4935,3
3875,Sarsfield,Victoria,VIC,-37.75,147.7167,4
3875,Bengworden,Victoria,VIC,-37.9833,147.4667,4
3878,Eagle Point,Victoria,VIC,-37.9,147.6833,4
3880,Paynesville,Victoria,VIC,-37.9189,147.7194,4
3880,Boole Poole,Victoria,VIC,-37.9178,147.7264,3
3880,Ocean Grange,Victoria,VIC,-37.9178,147.7264,3
3880,Raymond Island,Victoria,VIC,-37.9167,147.7333,4
3882,Nicholson,Victoria,VIC,-37.8167,147.7333,4
3885,Wulgulmerang,Victoria,VIC,-37.0833,148.2833,4
3885,Wulgulmerang East,Victoria,VIC,-37.0833,148.2833,4
3885,Buchan South,Victoria,VIC,-37.5667,148.1167,4
3885,Suggan Buggan,Victoria,VIC,-36.9556,148.3276,4
3885,W Tree,Victoria,VIC,-37.2648,148.1466,3
3885,Butchers Ridge,Victoria,VIC,-37.2583,148.2443,4
3885,Yalmy,Victoria,VIC,-37.4142,148.1025,3
3885,Gelantipy,Victoria,VIC,-37.1833,148.2833,4
3885,Wiseleigh,Victoria,VIC,-37.7117,147.8056,4
3885,Buchan,Victoria,VIC,-37.5,148.1833,4
3885,Brumby,Victoria,VIC,-37.4142,148.1025,3
3885,Bruthen,Victoria,VIC,-37.7067,147.831,4
3885,Wulgulmerang West,Victoria,VIC,-37.4142,148.1025,3
3885,Mossiface,Victoria,VIC,-37.7415,147.8159,4
3885,Murrindal,Victoria,VIC,-37.4167,148.2,4
3885,Tambo Upper,Victoria,VIC,-37.767,147.843,4
3885,Timbarra,Victoria,VIC,-37.4142,148.1025,3
3886,Newmerella,Victoria,VIC,-37.7333,148.45,4
3887,Nowa Nowa,Victoria,VIC,-37.7167,148.1,4
3887,Lake Tyers,Victoria,VIC,-37.85,148.0667,4
3887,Wairewa,Victoria,VIC,-37.6892,148.1693,4
3888,Tostaree,Victoria,VIC,-37.75,148.1667,4
3888,Brodribb River,Victoria,VIC,-37.7,148.5667,4
3888,Bete Bolong North,Victoria,VIC,-37.5266,148.543,3
3888,Goongerah,Victoria,VIC,-37.3321,148.6943,4
3888,Marlo,Victoria,VIC,-37.7962,148.5319,4
3888,Waygara,Victoria,VIC,-37.7333,148.3167,4
3888,Bendoc,Victoria,VIC,-37.1333,148.9,4
3888,Jarrahmond,Victoria,VIC,-37.6984,148.4064,4
3888,Wombat Creek,Victoria,VIC,-37.5266,148.543,3
3888,Bete Bolong,Victoria,VIC,-37.6858,148.3833,4
3888,Haydens Bog,Victoria,VIC,-37.5266,148.543,3
3888,Delegate River,Victoria,VIC,-37.0667,148.8,4
3888,Simpsons Creek,Victoria,VIC,-37.5266,148.543,3
3888,Nurran,Victoria,VIC,-37.5266,148.543,3
3888,Bonang,Victoria,VIC,-37.2,148.75,4
3888,Orbost,Victoria,VIC,-37.6964,148.457,4
3888,Tubbut,Victoria,VIC,-37.3755,148.5993,3
3888,Corringle,Victoria,VIC,-37.5266,148.543,3
3888,Cape Conran,Victoria,VIC,-37.5266,148.543,3
3888,Deddick Valley,Victoria,VIC,-37.5266,148.543,3
3889,Cabbage Tree Creek,Victoria,VIC,-37.6967,148.7197,4
3889,Bemm River,Victoria,VIC,-37.7582,148.9692,4
3889,Errinundra,Victoria,VIC,-37.3831,148.8937,4
3889,Bellbird Creek,Victoria,VIC,-37.5481,148.8764,3
3889,Manorina,Victoria,VIC,-37.6756,148.7948,4
3889,Club Terrace,Victoria,VIC,-37.5333,148.95,4
3889,Combienbar,Victoria,VIC,-37.3833,149.0167,4
3890,Buldah,Victoria,VIC,-37.2655,149.1431,4
3890,Noorinbee North,Victoria,VIC,-37.4986,149.1425,3
3890,Cann River,Victoria,VIC,-37.5658,149.151,4
3890,Chandlers Creek,Victoria,VIC,-37.3385,149.1951,4
3890,Noorinbee,Victoria,VIC,-37.5167,149.1667,4
3890,Tonghi Creek,Victoria,VIC,-37.5638,149.0588,4
3890,Tamboon,Victoria,VIC,-37.7393,149.1419,4
3891,Wangarabell,Victoria,VIC,-37.475,149.6333,3
3891,Genoa,Victoria,VIC,-37.4833,149.5833,4
3891,Gipsy Point,Victoria,VIC,-37.4667,149.6833,4
3891,Wallagaraugh,Victoria,VIC,-37.475,149.6333,3
3891,Wroxham,Victoria,VIC,-37.475,149.6333,3
3891,Wingan River,Victoria,VIC,-37.475,149.6333,3
3891,Maramingo Creek,Victoria,VIC,-37.475,149.6333,3
3892,Mallacoota,Victoria,VIC,-37.559,149.7541,4
3893,Double Bridges,Victoria,VIC,-37.4667,147.7917,3
3893,Stirling,Victoria,VIC,-37.4333,147.75,4
3893,Tambo Crossing,Victoria,VIC,-37.5,147.8333,4
3895,Ensay,Victoria,VIC,-37.3833,147.8333,4
3895,Reedy Flat,Victoria,VIC,-37.4,147.9,4
3895,Doctors Flat,Victoria,VIC,-37.3,147.75,4
3895,Ensay North,Victoria,VIC,-37.3611,147.8278,3
3896,Swifts Creek,Victoria,VIC,-37.25,147.7167,4
3896,Brookville,Victoria,VIC,-37.3333,147.6167,4
3896,Nunniong,Victoria,VIC,-37.2208,147.725,3
3896,Tongio,Victoria,VIC,-37.1833,147.7333,4
3896,Bindi,Victoria,VIC,-37.1167,147.8333,4
3898,Hinnomunjie,Victoria,VIC,-37.0167,147.65,4
3898,Glen Wills,Victoria,VIC,-36.85,147.5167,4
3898,Omeo,Victoria,VIC,-37.0961,147.5949,4
3898,Cobungra,Victoria,VIC,-37.1,147.4167,4
3898,Dinner Plain,Victoria,VIC,-37.0236,147.2412,4
3898,Bingo Munjie,Victoria,VIC,-37.0204,147.4992,3
3898,Cassilis,Victoria,VIC,-37.2167,147.6,4
3898,Omeo Valley,Victoria,VIC,-37.0204,147.4992,3
3898,Anglers Rest,Victoria,VIC,-36.9935,147.4905,4
3898,Bundara,Victoria,VIC,-37.0204,147.4992,3
3898,Shannonvale,Victoria,VIC,-37.0204,147.4992,3
3898,Glen Valley,Victoria,VIC,-36.8667,147.4833,4
3900,Benambra,Victoria,VIC,-36.95,147.7167,4
3900,Cobberas,Victoria,VIC,-36.95,147.7167,3
3902,Johnsonville,Victoria,VIC,-37.8167,147.8,4
3902,Bumberrah,Victoria,VIC,-37.8,147.8333,4
3903,Swan Reach,Victoria,VIC,-37.8333,147.8667,4
3904,Metung,Victoria,VIC,-37.8915,147.853,4
3909,Lakes Entrance,Victoria,VIC,-37.8812,147.981,4
3909,Nungurner,Victoria,VIC,-37.8819,147.8858,4
3909,Lake Tyers Beach,Victoria,VIC,-37.859,148.0868,3
3909,Toorloo Arm,Victoria,VIC,-37.8758,147.9423,3
3909,Kalimna West,Victoria,VIC,-37.8568,147.9522,4
3909,Lake Bunga,Victoria,VIC,-37.8758,147.9423,3
3909,Nyerimilang,Victoria,VIC,-37.8758,147.9423,3
3909,Kalimna,Victoria,VIC,-37.8833,147.95,4
3910,Langwarrin,Victoria,VIC,-38.1667,145.1667,4
3911,Langwarrin South,Victoria,VIC,-38.1987,145.1807,4
3911,Baxter,Victoria,VIC,-38.2,145.15,4
3912,Somerville,Victoria,VIC,-38.2167,145.1667,4
3912,Pearcedale,Victoria,VIC,-38.203,145.2349,4
3913,Tyabb,Victoria,VIC,-38.25,145.1833,4
3915,Tuerong,Victoria,VIC,-38.2987,145.0967,4
3915,Hastings,Victoria,VIC,-38.3,145.1833,4
3916,Shoreham,Victoria,VIC,-38.4263,145.0469,4
3916,Merricks,Victoria,VIC,-38.3833,145.0833,4
3916,Point Leo,Victoria,VIC,-38.415,145.0694,4
3918,Bittern,Victoria,VIC,-38.3333,145.1667,4
3919,Crib Point,Victoria,VIC,-38.35,145.2,4
3920,Hmas Cerberus,Victoria,VIC,-38.3649,145.2004,4
3921,French Island,Victoria,VIC,-38.3406,145.341,4
3921,Elizabeth Island,Victoria,VIC,-38.3667,145.3241,3
3921,Tankerton,Victoria,VIC,-38.3868,145.2896,4
3922,Sunset Strip,Victoria,VIC,-38.4922,145.2627,4
3922,Sunderland Bay,Victoria,VIC,-38.4568,145.0754,3
3922,Ventnor,Victoria,VIC,-38.4627,145.195,4
3922,Cowes,Victoria,VIC,-38.4523,145.2386,4
3922,Summerlands,Victoria,VIC,-38.4568,145.0754,3
3922,Wimbledon Heights,Victoria,VIC,-38.4568,145.0754,3
3922,Silverleaves,Victoria,VIC,-38.4539,145.2727,4
3922,Surf Beach,Victoria,VIC,-38.3751,144.2564,4
3922,Smiths Beach,Victoria,VIC,-38.5007,145.2552,4
3923,Rhyll,Victoria,VIC,-38.4642,145.2995,4
3925,Churchill Island,Victoria,VIC,-38.5262,145.3584,3
3925,San Remo,Victoria,VIC,-38.5204,145.37,4
3925,Newhaven,Victoria,VIC,-38.5121,145.3558,4
3925,Cape Woolamai,Victoria,VIC,-38.5428,145.3441,4
3926,Merricks North,Victoria,VIC,-38.35,145.0833,4
3926,Balnarring Beach,Victoria,VIC,-38.4,145.1167,4
3926,Balnarring,Victoria,VIC,-38.3667,145.1333,4
3926,Merricks Beach,Victoria,VIC,-38.3988,145.106,4
3927,Somers,Victoria,VIC,-38.4,145.1667,4
3928,Main Ridge,Victoria,VIC,-38.3973,144.9724,4
3929,Flinders,Victoria,VIC,-38.4739,145.019,4
3930,Mount Eliza,Victoria,VIC,-38.1833,145.0833,4
3930,Kunyung,Victoria,VIC,-38.1943,145.0926,3
3931,Mornington,Victoria,VIC,-38.2179,145.0388,4
3933,Moorooduc,Victoria,VIC,-38.2167,145.1167,4
3934,Mount Martha,Victoria,VIC,-38.2667,145.0167,4
3936,Dromana,Victoria,VIC,-38.3338,144.9646,4
3936,Safety Beach,Victoria,VIC,-38.3153,145.0003,4
3936,Arthurs Seat,Victoria,VIC,-38.3632,144.9598,4
3937,Red Hill,Victoria,VIC,-38.35,145.0167,4
3937,Red Hill South,Victoria,VIC,-38.3833,145.0333,4
3938,Mccrae,Victoria,VIC,-38.3497,144.9281,4
3939,Boneo,Victoria,VIC,-38.4167,144.8833,4
3939,Rosebud Plaza,Victoria,VIC,-38.4106,144.8837,3
3939,Rosebud,Victoria,VIC,-38.3554,144.9068,4
3939,Fingal,Victoria,VIC,-38.414,144.8499,4
3939,Cape Schanck,Victoria,VIC,-38.4616,144.9014,4
3940,Rosebud West,Victoria,VIC,-38.3644,144.8775,4
3941,Rye,Victoria,VIC,-38.3667,144.8167,4
3941,Tootgarook,Victoria,VIC,-38.3777,144.8502,4
3941,St Andrews Beach,Victoria,VIC,-38.4141,144.8244,3
3942,Blairgowrie,Victoria,VIC,-38.3613,144.7795,4
3943,Sorrento,Victoria,VIC,-38.3396,144.7413,4
3944,Portsea,Victoria,VIC,-38.3167,144.7167,4
3945,Krowera,Victoria,VIC,-38.4333,145.6667,4
3945,Jeetho,Victoria,VIC,-38.3833,145.7167,4
3945,Woodleigh,Victoria,VIC,-38.4,145.6333,4
3945,Loch,Victoria,VIC,-38.3691,145.7081,4
3946,Bena,Victoria,VIC,-38.4167,145.7667,4
3950,Strzelecki,Victoria,VIC,-38.3333,145.9,4
3950,Whitelaw,Victoria,VIC,-38.4167,145.7833,4
3950,Kardella South,Victoria,VIC,-38.45,145.8833,4
3950,Korumburra South,Victoria,VIC,-38.4667,145.85,4
3950,Korumburra,Victoria,VIC,-38.4319,145.8235,4
3951,Arawata,Victoria,VIC,-38.4,145.8667,4
3951,Fairbank,Victoria,VIC,-38.45,145.7929,3
3951,Ranceby,Victoria,VIC,-38.3833,145.85,4
3951,Kardella,Victoria,VIC,-38.4167,145.8667,4
3951,Moyarra,Victoria,VIC,-38.4833,145.7333,4
3951,Outtrim,Victoria,VIC,-38.4833,145.7667,4
3951,Jumbunna,Victoria,VIC,-38.4667,145.7667,4
3951,Kongwak,Victoria,VIC,-38.5167,145.7,4
3953,Ruby,Victoria,VIC,-38.45,145.9167,4
3953,Leongatha North,Victoria,VIC,-38.4236,146.0027,3
3953,Hallston,Victoria,VIC,-38.3667,146.0333,4
3953,Mount Eccles South,Victoria,VIC,-38.3667,145.9833,4
3953,Mount Eccles,Victoria,VIC,-38.3667,145.9833,4
3953,Koorooman,Victoria,VIC,-38.4236,146.0027,3
3953,Berrys Creek,Victoria,VIC,-38.4167,146.0667,4
3953,Mardan,Victoria,VIC,-38.45,146.1333,4
3953,Leongatha,Victoria,VIC,-38.4761,145.9469,4
3953,Boorool,Victoria,VIC,-38.4236,146.0027,3
3953,Leongatha South,Victoria,VIC,-38.5333,145.8833,4
3953,Wild Dog Valley,Victoria,VIC,-38.4236,146.0027,3
3953,Nerrena,Victoria,VIC,-38.5167,146.0833,4
3953,Wooreen,Victoria,VIC,-38.4,146.0333,4
3953,Trida,Victoria,VIC,-38.3167,145.9667,4
3954,Koonwarra,Victoria,VIC,-38.55,145.95,4
3956,Venus Bay,Victoria,VIC,-38.7004,145.8224,4
3956,Tarwin,Victoria,VIC,-38.5833,145.9833,4
3956,Dumbalk,Victoria,VIC,-38.5333,146.0833,4
3956,Walkerville North,Victoria,VIC,-38.6678,145.9843,3
3956,Meeniyan,Victoria,VIC,-38.5769,146.0193,4
3956,Walkerville,Victoria,VIC,-38.6777,146.0009,3
3956,Walkerville South,Victoria,VIC,-38.8599,145.9933,4
3956,Middle Tarwin,Victoria,VIC,-38.6667,145.9333,4
3956,Tarwin Lower,Victoria,VIC,-38.7,145.85,4
3956,Dumbalk North,Victoria,VIC,-38.5167,146.1667,4
3957,Stony Creek,Victoria,VIC,-38.5833,146.0333,4
3958,Buffalo,Victoria,VIC,-38.65,146.0333,4
3959,Sandy Point,Victoria,VIC,-38.8199,146.1174,4
3959,Fish Creek,Victoria,VIC,-38.6833,146.0833,4
3959,Waratah Bay,Victoria,VIC,-38.7697,146.0757,3
3960,Gunyah,Victoria,VIC,-38.5333,146.3167,4
3960,Boolarong,Victoria,VIC,-38.5667,146.25,4
3960,Woorarra West,Victoria,VIC,-38.5638,146.1564,3
3960,Bennison,Victoria,VIC,-38.6667,146.25,4
3960,Shallow Inlet,Victoria,VIC,-38.5638,146.1564,3
3960,Turtons Creek,Victoria,VIC,-38.55,146.25,4
3960,Tidal River,Victoria,VIC,-38.8342,146.2888,3
3960,Yanakie,Victoria,VIC,-38.8114,146.2057,4
3960,Foster North,Victoria,VIC,-38.5638,146.1564,3
3960,Wilsons Promontory,Victoria,VIC,-38.9602,146.3677,4
3960,Wonga,Victoria,VIC,-37.7333,145.2667,4
3960,Mount Best,Victoria,VIC,-38.6,146.3,4
3960,Foster,Victoria,VIC,-38.6527,146.2007,4
3962,Woorarra East,Victoria,VIC,-38.6167,146.3833,4
3962,Toora,Victoria,VIC,-38.6629,146.3279,4
3962,Wonyip,Victoria,VIC,-38.5622,146.3924,4
3962,Toora North,Victoria,VIC,-38.633,146.3711,3
3962,Agnes,Victoria,VIC,-38.6857,146.3898,4
3964,Port Franklin,Victoria,VIC,-38.6833,146.2667,4
3965,Port Welshpool,Victoria,VIC,-38.6992,146.4531,4
3966,Binginwarri,Victoria,VIC,-38.5833,146.45,4
3966,Welshpool,Victoria,VIC,-38.6667,146.4333,4
3966,Hazel Park,Victoria,VIC,-38.6333,146.3833,4
3967,Hedley,Victoria,VIC,-38.6333,146.5,4
3971,Gelliondale,Victoria,VIC,-38.6194,146.6036,4
3971,Yarram,Victoria,VIC,-38.5648,146.6756,4
3971,Balook,Victoria,VIC,-38.4333,146.5667,4
3971,Manns Beach,Victoria,VIC,-38.5398,146.6065,3
3971,Tarraville,Victoria,VIC,-38.6333,146.7167,4
3971,Madalya,Victoria,VIC,-38.5,146.4667,4
3971,Langsborough,Victoria,VIC,-38.6551,146.678,4
3971,Hunterston,Victoria,VIC,-38.5398,146.6065,3
3971,Alberton,Victoria,VIC,-38.6167,146.6667,4
3971,Won Wron,Victoria,VIC,-38.4667,146.7167,4
3971,Hiawatha,Victoria,VIC,-38.5167,146.4667,4
3971,Robertsons Beach,Victoria,VIC,-38.5398,146.6065,3
3971,Devon North,Victoria,VIC,-38.505,146.6497,3
3971,Jack River,Victoria,VIC,-38.55,146.5667,4
3971,Tarra Valley,Victoria,VIC,-38.4333,146.5333,4
3971,Snake Island,Victoria,VIC,-38.5398,146.6065,3
